feature,sel_freq,mean_abs_coef,coef_at_Cstar,is_flag,cohens_d,t_p_fdr,mw_p_fdr,univariate_rank
S099,0.175,0.006274745155699518,0.012700834040603532,False,0.13251133687344058,0.6380002881289989,0.9346471355095644,159.66666666666666
S016,0.175,0.0060795048524666185,0.0,False,0.16256088474487793,0.5732820355752432,0.5982782540859355,136.66666666666666
S133,0.16,0.0051198956476742,0.0,False,0.2058023293946362,0.2666201305019033,0.313466794512339,83.0
S125,0.145,0.004758016782538676,0.0,False,-0.34894779585013014,0.006201919829304349,0.09593517629681449,22.666666666666668
S443,0.135,0.011922134531099061,0.0,False,0.23430275999992423,0.18300170292724355,0.25544422046664633,61.666666666666664
S033,0.13,0.0024157778568323724,0.0,False,0.3406893210496262,0.36353941131455225,0.015133984711733333,57.333333333333336
S477,0.125,0.008952000711941074,0.0,False,0.5522596636214123,0.01105234943652184,0.003648947000355185,4.666666666666667
S031,0.12,0.003869884330204295,-0.006869073572551648,False,-0.20012583653901656,0.2416401713083928,0.931071313734607,84.0
S486,0.12,0.0031606240082486937,0.013679392539309632,False,0.10065969275866674,0.7174293155084572,0.6160690538802065,216.33333333333334
S117,0.12,0.0030479435669825607,0.0,False,-0.16489654737858755,0.5732820355752432,0.8567644872764487,133.0
S103,0.115,0.004018317454142922,0.0,False,0.5191345363641244,0.006201919829304349,0.0006080077973777558,4.333333333333333
S143,0.115,0.003687557612333611,0.0,False,-0.18669843835796954,0.2862722176550626,0.5340663057909248,98.33333333333333
S138,0.115,0.003164995282148542,0.0,False,0.21157616137275156,0.3932385035061234,0.5699381378981665,93.0
S071,0.115,0.00314351464388813,0.014318935027030293,False,0.015761574585738222,0.9752309678645957,0.8104650304185016,401.0
S365,0.115,0.002635067389032194,0.0,False,0.1992051569989765,0.4505976501565579,0.33813569199360727,104.0
S172,0.11,0.0071910075565483015,0.0,False,0.23797511983019193,0.1712152177411397,0.2574910571671461,57.333333333333336
S583,0.105,0.00394074174632257,0.0,False,0.2957672625927842,0.2862722176550626,0.6247365245436534,60.333333333333336
S310,0.105,0.003782181478393313,0.020457037331750198,False,0.14308560106022375,0.49622139677774074,0.5671153200212602,144.33333333333334
S213,0.1,0.002367949709826388,0.0,False,0.27240612274880016,0.222748924086013,0.16634094035458016,55.0
